country_id,year,match_id
12,2013,8501
12,2013,8514
12,2013,8786
12,2013,8957
12,2013,9023
12,2013,9363
12,2014,9679
12,2014,9680
12,2014,9682
12,2014,10039
12,2014,10576
12,2014,10677
12,2014,11152
12,2014,11203
12,2014,11414
12,2014,11447
12,2014,11750
12,2015,12177
12,2015,12201
12,2015,12203
12,2015,12256
12,2015,12308
12,2015,12324
12,2015,12753
12,2015,12848
12,2015,13292
12,2015,13666
12,2015,13713
12,2015,13966
12,2015,14139
12,2015,14215
12,2016,14865
12,2016,14935
12,2016,15365
12,2016,15436
12,2016,15457
12,2016,15714
12,2016,15767
12,2016,15832
12,2016,15911
12,2016,16050
12,2017,17026
12,2017,17099
12,2017,17637
12,2017,17728
12,2017,17743
12,2017,17746
12,2017,17750
12,2017,18050
12,2017,18124
12,2017,18328
12,2017,18407
12,2017,18464
12,2017,18512
12,2018,15647
12,2018,15649
12,2018,19483
12,2018,19584
12,2018,20182
12,2018,20245
12,2018,20279
12,2018,20869
12,2018,21222
12,2018,21272
12,2018,21714
12,2019,21787
12,2019,21854
12,2019,21878
12,2019,22023
12,2019,22076
12,2019,23199
12,2019,23967
12,2019,24155
12,2019,24273
12,2019,24372
12,2021,30961
12,2021,31025
12,2021,31090
12,2021,31122
12,2021,31713
12,2021,31806
12,2021,32069
12,2021,32184
12,2021,32464
12,2021,32567
12,2022,33188
12,2022,33237
12,2022,34104
12,2022,34212
12,2022,34656
12,2022,34763
12,2022,34896
12,2022,35284
12,2022,35350
12,2022,35585
12,2022,35625
12,2022,35648
12,2022,35718
12,2023,36494
12,2023,36597
12,2023,36907
12,2023,37341
12,2023,37503
12,2023,37574
12,2023,37671
12,2023,37810
12,2024,37868
12,2024,37980
12,2024,38106
12,2024,38155
12,2024,38239
12,2024,38308
12,2024,38622
12,2024,38765
12,2024,39037
12,2024,39163
12,2024,39358
12,2024,39503
12,2024,39560
12,2024,39689
12,2024,40061
12,2024,40198
12,2025,41016
12,2025,41151
12,2025,41601
12,2025,41706
12,2025,42157
12,2025,42237
12,2025,42399
12,2025,42470
12,2025,42692
12,2025,42750
16,1996,26702
16,1996,26734
16,1996,26768
16,1996,26893
16,1996,27029
16,1996,27038
16,1996,27039
16,1997,25977
16,1997,26052
16,1997,26053
16,1997,26221
16,1997,26266
16,1997,26267
16,1997,26356
16,1997,26357
16,1997,28850
16,1998,25067
16,1998,25175
16,1998,25248
16,1998,25277
16,1998,25321
16,1998,25410
16,1998,25450
16,1998,25451
16,1998,25452
16,2000,5416
16,2000,5652
16,2000,5654
16,2000,5656
16,2000,6229
16,2000,6442
16,2000,22339
16,2000,22340
16,2000,22790
16,2000,22793
16,2000,22984
16,2000,22985
16,2001,5734
16,2001,5736
16,2001,5737
16,2001,5922
16,2001,5999
16,2001,21118
16,2001,21122
16,2001,21380
16,2001,21384
16,2001,21462
16,2001,21467
16,2001,21508
16,2001,21510
16,2001,21563
16,2001,21564
16,2001,21565
16,2001,21566
16,2001,21567
16,2001,21568
16,2001,21569
16,2001,21570
16,2001,21571
16,2002,5724
16,2002,5725
16,2002,5726
16,2002,5730
16,2002,5731
16,2002,5732
16,2002,19884
16,2002,19889
16,2002,19894
16,2002,19921
16,2002,19947
16,2002,19993
16,2002,20024
16,2002,20044
16,2002,20045
16,2002,20046
16,2002,20047
16,2002,20048
16,2003,1485
16,2003,1487
16,2003,1490
16,2003,1491
16,2003,1493
16,2003,1495
16,2003,5228
16,2003,5722
16,2003,5723
16,2003,6204
16,2003,18959
16,2003,19024
16,2003,19096
16,2003,19144
16,2004,139
16,2004,140
16,2004,143
16,2004,144
16,2004,145
16,2004,146
16,2004,5144
16,2004,5223
16,2004,5711
16,2004,5712
16,2004,5716
16,2004,5719
16,2004,5914
16,2004,5958
16,2004,16388
16,2004,16390
16,2004,16392
16,2004,16413
16,2004,16417
16,2004,16419
16,2004,17889
16,2004,17940
16,2004,17948
16,2004,18235
16,2004,18276
16,2004,18279
16,2004,18281
16,2004,18288
16,2004,18291
16,2004,18297
16,2004,18298
16,2004,18299
16,2004,18300
16,2005,187
16,2005,188
16,2005,191
16,2005,192
16,2005,193
16,2005,194
16,2005,197
16,2005,198
16,2005,907
16,2005,909
16,2005,5263
16,2005,5707
16,2005,5709
16,2005,17327
16,2005,17408
16,2005,17448
16,2005,17466
16,2005,41537
16,2006,1579
16,2006,1580
16,2006,1583
16,2006,1584
16,2006,5256
16,2006,5702
16,2006,5703
16,2006,5705
16,2006,6198
16,2007,1527
16,2007,1530
16,2007,1532
16,2007,2466
16,2007,2467
16,2007,5698
16,2007,5699
16,2007,13536
16,2007,13551
16,2007,13566
16,2007,13578
16,2007,13586
16,2007,13608
16,2007,13624
16,2007,13636
16,2008,2508
16,2008,2509
16,2008,2512
16,2008,2514
16,2008,2516
16,2008,2517
16,2008,2555
16,2008,2557
16,2008,2560
16,2008,4865
16,2008,5239
16,2008,5684
16,2008,5685
16,2008,5686
16,2008,5689
16,2008,5691
16,2008,5693
16,2008,6304
16,2008,12437
16,2008,12501
16,2008,12510
16,2009,2563
16,2009,2564
16,2009,2567
16,2009,2571
16,2009,2572
16,2009,2594
16,2009,2595
16,2009,3098
16,2009,3099
16,2009,3174
16,2009,3176
16,2009,3178
16,2009,4875
16,2009,5032
16,2009,6460
16,2009,6795
16,2009,11852
16,2009,11953
16,2009,12036
16,2009,12052
16,2009,12058
16,2009,38819
16,2010,3181
16,2010,3182
16,2010,3183
16,2010,6812
16,2010,7135
16,2010,7180
16,2010,7196
16,2010,7240
16,2010,7258
16,2010,7262
16,2010,10853
16,2010,10931
16,2010,10951
16,2010,11008
16,2010,11101
16,2010,11110
16,2010,11113
16,2010,11120
16,2010,11256
16,2011,4011
16,2011,4013
16,2011,4014
16,2011,4016
16,2011,4019
16,2011,5873
16,2011,7335
16,2011,7553
16,2011,7587
16,2011,7606
16,2011,9785
16,2011,9848
16,2011,9871
16,2011,10206
16,2011,10239
16,2011,10279
16,2011,10315
16,2011,10316
16,2012,4021
16,2012,7061
16,2012,8488
16,2012,8921
16,2012,9179
16,2012,9205
16,2012,9232
16,2012,9247
16,2012,9482
16,2012,9509
16,2012,9554
16,2012,9561
16,2012,9576
16,2012,9577
16,2012,9578
16,2012,9579
16,2012,9580
16,2012,9581
16,2012,38482
16,2012,39298
16,2012,41538
16,2013,4580
16,2013,4581
16,2013,7911
16,2013,7920
16,2013,7926
16,2013,7931
16,2013,7946
16,2013,7947
16,2013,7948
16,2013,8987
16,2013,9044
16,2013,9290
16,2013,9336
16,2013,9384
16,2013,9511
16,2013,9513
16,2013,9519
16,2013,12086
16,2014,9525
16,2014,9594
16,2014,10008
16,2014,11275
16,2014,11485
16,2014,11495
16,2014,11665
16,2014,11670
16,2014,11694
16,2014,11745
16,2014,11803
16,2014,12166
16,2015,12173
16,2015,12184
16,2015,12230
16,2015,12244
16,2015,12760
16,2015,12850
16,2015,13103
16,2015,13142
16,2015,13162
16,2015,13674
16,2015,13788
16,2015,13970
16,2015,14058
16,2015,14213
16,2016,14631
16,2016,14876
16,2016,14943
16,2016,15786
16,2016,15814
16,2016,15861
16,2016,15942
16,2016,16095
16,2016,16096
16,2017,17098
16,2017,17126
16,2017,17711
16,2017,17725
16,2017,18164
16,2017,18433
16,2017,18438
16,2017,18457
16,2017,18542
16,2017,18768
16,2017,18782
16,2017,18787
16,2017,18834
16,2018,18788
16,2018,19749
16,2018,19754
16,2018,20547
16,2018,20646
16,2018,20780
16,2018,20917
16,2018,21261
16,2018,21676
16,2018,21713
16,2018,38423
16,2019,21785
16,2019,21824
16,2019,21867
16,2019,22025
16,2019,23735
16,2019,23862
16,2019,23968
16,2019,24016
16,2019,24019
16,2019,24023
16,2019,24151
16,2019,24276
16,2019,24373
16,2019,24499
16,2019,24553
16,2019,24558
16,2019,24561
16,2019,24673
16,2019,24675
16,2020,28837
16,2020,28937
16,2020,29001
16,2021,30284
16,2021,30389
16,2021,30895
16,2021,30925
16,2021,30958
16,2021,31026
16,2021,31123
16,2021,31189
16,2021,31686
16,2021,31809
16,2021,32087
16,2021,32219
16,2021,32560
16,2021,32646
16,2021,32687
16,2021,32700
16,2022,33198
16,2022,33259
16,2022,34103
16,2022,34222
16,2022,34258
16,2022,34640
16,2022,34647
16,2022,34780
16,2022,34849
16,2022,34903
16,2022,35325
16,2022,35395
16,2022,35522
16,2022,35567
16,2023,35921
16,2023,35966
16,2023,35973
16,2023,36029
16,2023,36527
16,2023,36635
16,2023,37448
16,2023,37449
16,2023,37611
16,2023,37635
16,2023,37670
16,2023,37809
16,2024,37868
16,2024,37950
16,2024,38019
16,2024,38139
16,2024,38177
16,2024,38289
16,2024,38621
16,2024,38764
16,2024,39038
16,2024,39143
16,2024,39358
16,2024,39505
16,2024,39559
16,2024,39685
16,2024,40060
16,2024,40198
16,2024,40403
16,2024,40407
16,2024,40412
16,2024,40417
16,2025,40422
16,2025,41017
16,2025,41150
16,2025,41600
16,2025,41712
16,2025,42119
16,2025,42280
16,2025,42364
16,2025,42789
16,2025,42798
16,2025,42812
16,2025,42822
16,2025,42847
16,2025,42855
17,1995,27907
17,1995,27909
17,1995,27918
17,1995,27922
17,1995,27931
17,1995,27932
17,1995,27933
17,1995,27934
17,1995,27935
17,1995,27936
17,1997,25923
17,1997,25924
17,1997,26381
17,1997,26384
17,1997,26448
17,1997,26472
17,1997,26473
17,1997,26481
17,1997,41521
17,1998,34622
17,1999,23818
17,1999,24109
17,1999,24876
17,1999,24879
17,1999,24883
17,1999,24886
17,1999,24908
17,1999,24909
17,1999,24910
17,1999,24911
17,1999,24912
17,1999,24913
17,2000,23329
17,2000,23332
17,2000,23383
17,2000,23384
17,2001,21371
17,2001,21374
17,2001,21998
17,2001,22000
17,2001,22063
17,2001,22081
17,2001,22082
17,2001,22083
17,2003,69
17,2003,70
17,2003,1415
17,2003,1416
17,2003,19257
17,2003,19276
17,2003,19278
17,2003,19287
17,2003,19296
17,2005,1541
17,2005,1542
17,2005,17349
17,2005,17351
17,2005,17435
17,2005,17436
17,2005,17437
17,2006,1597
17,2006,1599
17,2006,1601
17,2006,1603
17,2006,1605
17,2006,1608
17,2006,16965
17,2006,16966
17,2006,16967
17,2006,16968
17,2007,2474
17,2007,2475
17,2007,13446
17,2007,13569
17,2007,13570
17,2007,13571
17,2008,3276
17,2008,3278
17,2008,5639
17,2008,6148
17,2008,7092
17,2008,7297
17,2008,12412
17,2008,12611
17,2009,3232
17,2009,3234
17,2009,3236
17,2009,11575
17,2009,11576
17,2009,11577
17,2009,35453
17,2010,3252
17,2010,3254
17,2010,3257
17,2011,3920
17,2011,3931
17,2011,3934
17,2011,3953
17,2011,9980
17,2011,10132
17,2011,10133
17,2011,10134
17,2011,10135
17,2011,10136
17,2012,9063
17,2012,9142
17,2012,9308
17,2013,4605
17,2013,4608
17,2013,4609
17,2013,8709
17,2013,8715
17,2013,8727
17,2014,9998
17,2014,11558
17,2014,11663
17,2015,12355
17,2015,13104
17,2015,13108
17,2015,13158
17,2015,13283
17,2015,13657
17,2015,13666
17,2015,13712
17,2015,14056
17,2015,14146
17,2015,14215
17,2015,14417
17,2015,14419
17,2015,14422
17,2015,14856
17,2016,14604
17,2016,14606
17,2016,14799
17,2016,14870
17,2016,15424
17,2016,15530
17,2016,15787
17,2016,15820
17,2016,15912
17,2018,19555
17,2018,20522
17,2018,20531
17,2018,20546
17,2018,20605
17,2018,20755
17,2018,20759
17,2018,20762
17,2019,22507
17,2019,23177
17,2019,23277
17,2019,23972
17,2019,24145
17,2019,24148
17,2019,24161
17,2019,24280
17,2019,24378
17,2020,24943
17,2020,24947
17,2020,24950
17,2020,28953
17,2020,29028
17,2020,29266
17,2021,30318
17,2021,30957
17,2021,31027
17,2021,31124
17,2021,31813
17,2021,31814
17,2021,32055
17,2021,32058
17,2021,32091
17,2021,32207
17,2021,32454
17,2021,32507
17,2021,32555
17,2021,32595
17,2022,34140
17,2022,34223
17,2022,34657
17,2022,34780
17,2022,34843
17,2022,34908
17,2022,35289
17,2022,35411
17,2023,36629
17,2023,36636
17,2023,36967
17,2023,37039
17,2023,37044
17,2023,37055
17,2023,37062
17,2023,37276
17,2023,37444
17,2023,37471
17,2023,37585
17,2023,37671
17,2023,37808
17,2024,38582
17,2024,38583
17,2024,38612
17,2024,38763
17,2024,39037
17,2024,39157
17,2024,39345
17,2024,39434
17,2024,40104
17,2024,40245
17,2025,41141
17,2025,41575
17,2025,41703
17,2025,42191
17,2025,42377
17,2025,42490
17,2025,42672
17,2025,42764
24,1999,24881
24,1999,24942
24,1999,24953
24,2000,22444
24,2000,22950
24,2000,23119
24,2000,23421
24,2001,22083
24,2002,20482
24,2003,1420
24,2003,1422
24,2003,1449
24,2003,1452
24,2003,1454
24,2003,1455
24,2003,1458
24,2003,1460
24,2003,19275
24,2003,19288
24,2003,19296
24,2005,17348
24,2005,17435
24,2005,17459
24,2006,16973
24,2006,17003
24,2006,17010
24,2007,39529
24,2007,39530
24,2008,3270
24,2008,3273
24,2008,3274
24,2008,5458
24,2008,5639
24,2008,12211
24,2008,12699
24,2009,3238
24,2009,3240
24,2009,3242
24,2009,4830
24,2009,11577
24,2009,11921
24,2009,12024
24,2011,9772
24,2011,10158
24,2011,10159
24,2011,10265
24,2011,10284
24,2011,10286
24,2011,10287
24,2012,7593
24,2013,8711
24,2013,8719
24,2013,8732
24,2015,12665
24,2015,12688
24,2015,13160
24,2015,13287
24,2015,13614
24,2015,13676
24,2015,13960
24,2015,14051
24,2015,14145
24,2015,14216
24,2015,14416
24,2015,14420
24,2015,14422
24,2016,14948
24,2016,15691
24,2016,15820
24,2016,15912
24,2017,17123
24,2017,17723
24,2017,18161
24,2017,18431
24,2017,18539
24,2018,19747
24,2018,19759
24,2018,20531
24,2018,20545
24,2018,20604
24,2019,23179
24,2019,23280
24,2019,24145
24,2019,24148
24,2023,36523
24,2023,36640
24,2023,37038
24,2023,37043
24,2023,37055
24,2023,37279
24,2023,37473
24,2023,37584
24,2024,38653
24,2024,38690
24,2024,39345
24,2024,39434
24,2025,41142
24,2025,41575
24,2025,41702
24,2025,42374
24,2025,42488
24,2025,42755
24,2025,42831
30,1995,27759
30,1995,27911
30,1995,27946
30,1995,27958
30,1996,27014
30,1996,27075
30,1996,27095
30,1996,27245
30,1997,26198
30,1997,26408
30,1997,26453
30,1997,26463
30,1998,25548
30,1998,25591
30,1999,24703
30,1999,24781
30,1999,24841
30,1999,24923
30,2000,22218
30,2000,23054
30,2000,23395
30,2001,21634
30,2001,21636
30,2001,22028
30,2001,22030
30,2001,22057
30,2001,22058
30,2003,1405
30,2003,1406
30,2006,16974
30,2006,16989
30,2006,16993
30,2006,17002
30,2006,17009
30,2006,17010
30,2006,17011
30,2008,3271
30,2008,3273
30,2008,3275
30,2008,6719
30,2008,12475
30,2008,12739
30,2008,12763
30,2009,3246
30,2009,3248
30,2009,3251
30,2012,7658
30,2012,9549
30,2012,9550
30,2012,9584
30,2012,9600
30,2014,11489
30,2014,11491
30,2014,11494
30,2014,11501
30,2015,12666
30,2015,12690
30,2015,13272
30,2015,14127
30,2016,15952
30,2016,15955
30,2016,15956
30,2016,15959
30,2016,15974
30,2016,16027
30,2016,16079
30,2018,20811
30,2018,20812
30,2019,23180
30,2019,23279
30,2022,34189
30,2022,34641
30,2022,35281
30,2022,35393
30,2022,35512
30,2022,35514
30,2022,35892
30,2022,35897
30,2022,35901
30,2022,35905
30,2023,37381
30,2023,37472
30,2023,37583
30,2024,38657
30,2024,38735
30,2024,39084
30,2024,39139
30,2024,39385
30,2024,39495
30,2024,39545
30,2024,39682
30,2024,40071
30,2025,41140
30,2025,41702
30,2025,41777
30,2025,42376
30,2025,42480
30,2025,42763
34,1995,27712
34,1995,27775
34,1995,27845
34,1995,27877
34,1996,27121
34,1996,27168
34,1996,27205
34,1996,27229
34,1997,26072
34,1997,26075
34,1997,26199
34,1997,26329
34,1997,26331
34,1997,26407
34,1997,26420
34,1997,26421
34,1997,26454
34,1997,26462
34,1997,26463
34,1998,25096
34,1998,25435
34,1998,25480
34,1998,25588
34,1999,24700
34,1999,24707
34,1999,24709
34,1999,24782
34,1999,24840
34,1999,24859
34,1999,24860
34,1999,24923
34,2000,5059
34,2000,5060
34,2000,23044
34,2000,23056
34,2000,23074
34,2000,23398
34,2001,7281
34,2001,21313
34,2001,21315
34,2001,21939
34,2001,21940
34,2001,22107
34,2001,22108
34,2002,4888
34,2002,20335
34,2002,20347
34,2002,20422
34,2002,20475
34,2004,18557
34,2004,18595
34,2004,18638
34,2004,18659
34,2005,6720
34,2006,16965
34,2006,16988
34,2006,16990
34,2006,16991
34,2006,16992
34,2006,16993
34,2006,16994
34,2007,2484
34,2007,2485
34,2007,13447
34,2007,13456
34,2007,13570
34,2007,13615
34,2007,13616
34,2008,3280
34,2008,3281
34,2008,6716
34,2008,6717
34,2008,6719
34,2008,12408
34,2008,12414
34,2008,12434
34,2008,12473
34,2008,12674
34,2008,12675
34,2009,3232
34,2009,3233
34,2009,3235
34,2010,10980
34,2010,11076
34,2010,11077
34,2011,3916
34,2011,3928
34,2011,10273
34,2011,10274
34,2011,10275
34,2011,10276
34,2011,10277
34,2012,8929
34,2012,9547
34,2012,9550
34,2012,9551
34,2012,9552
34,2013,4612
34,2013,4614
34,2013,9407
34,2014,11279
34,2014,11339
34,2014,11357
34,2014,11490
34,2014,11493
34,2014,11498
34,2014,11501
34,2014,11785
34,2014,11787
34,2015,12664
34,2015,12689
34,2015,13109
34,2015,13159
34,2015,13271
34,2015,13284
34,2015,13614
34,2015,13656
34,2015,13665
34,2015,13778
34,2015,14052
34,2015,14127
34,2015,14144
34,2015,14220
34,2016,14473
34,2016,14878
34,2016,15386
34,2016,15421
34,2016,15531
34,2016,15686
34,2016,15729
34,2016,15859
34,2016,15898
34,2016,15953
34,2016,15955
34,2016,15957
34,2016,16042
34,2016,16088
34,2016,16094
34,2016,16099
34,2017,16274
34,2017,17015
34,2017,17124
34,2017,17638
34,2017,17721
34,2017,18158
34,2017,18430
34,2017,18454
34,2017,18531
34,2017,18537
34,2018,19429
34,2018,19727
34,2018,20642
34,2018,20813
34,2018,20910
34,2018,21047
34,2018,21104
34,2018,21297
34,2018,21301
34,2019,22507
34,2019,23178
34,2019,23278
34,2019,23854
34,2019,23968
34,2019,24157
34,2019,24275
34,2019,24405
34,2019,24498
34,2021,30958
34,2021,31028
34,2021,31091
34,2021,32119
34,2021,32179
34,2021,32698
34,2021,32721
34,2021,32764
34,2021,32814
34,2022,34781
34,2022,34844
34,2022,34902
34,2022,34939
34,2022,35289
34,2022,35881
34,2022,35891
34,2022,35898
34,2022,35905
34,2023,35909
34,2023,36967
34,2023,37286
34,2023,37446
34,2023,37474
34,2023,37578
34,2023,37857
34,2024,38649
34,2024,38723
34,2024,39062
34,2024,39134
34,2024,39347
34,2024,39496
34,2024,39680
34,2024,40228
34,2024,40248
34,2024,40287
34,2024,40325
34,2024,40375
34,2025,41129
34,2025,41185
34,2025,41588
34,2025,42668
42,1995,27348
42,1995,27456
42,1995,27482
42,1996,6365
42,1996,16518
42,1996,16520
42,1996,16521
42,1996,16526
42,1996,26711
42,1996,26712
42,1996,26742
42,1996,26826
42,1996,26827
42,1996,26843
42,1996,26844
42,1996,26845
42,1996,26846
42,1997,6358
42,1997,6359
42,1997,25700
42,1997,25705
42,1997,25819
42,1997,25823
42,1997,25825
42,1997,25827
42,1997,25870
42,1997,25871
42,1997,25872
42,1997,25873
42,1997,25874
42,1997,25875
42,1997,25876
42,1997,25877
42,1997,25878
42,1997,25879
42,1997,25880
42,1997,25881
42,1997,25882
42,1997,25883
42,1997,25884
42,1997,25885
42,1997,25886
42,1997,25887
42,1998,25020
42,1998,25022
42,1998,25087
42,1998,25088
42,1998,25089
42,1998,25090
42,1998,25092
42,1998,25093
42,1998,25094
42,1998,25095
42,1998,25096
42,1998,25097
42,1998,25098
42,1998,25099
42,1998,25100
42,2000,5297
42,2000,5419
42,2000,16431
42,2000,16454
42,2000,16456
42,2000,16465
42,2000,16469
42,2000,16470
42,2000,22220
42,2000,22294
42,2000,22412
42,2000,22413
42,2000,22414
42,2000,22415
42,2000,22416
42,2000,22417
42,2000,22418
42,2000,22419
42,2000,22420
42,2001,21112
42,2001,21304
42,2001,21305
42,2001,21306
42,2001,21307
42,2001,21308
42,2001,21309
42,2001,21310
42,2001,21311
42,2001,21312
42,2001,21313
42,2001,21314
42,2001,21315
42,2001,21316
42,2001,21317
42,2001,21318
42,2001,21319
42,2001,21320
42,2001,21321
42,2001,21322
42,2001,21323
42,2001,21324
42,2001,21325
42,2002,5732
42,2002,12531
42,2002,12532
42,2002,12535
42,2002,19815
42,2002,19905
42,2002,19909
42,2002,19937
42,2002,19938
42,2002,19939
42,2002,19940
42,2003,18689
42,2003,18793
42,2003,18866
42,2003,18890
42,2003,18932
42,2003,18933
42,2003,18934
42,2003,18935
42,2004,113
42,2004,114
42,2004,117
42,2004,118
42,2004,121
42,2004,122
42,2004,16388
42,2004,16391
42,2004,16393
42,2004,16414
42,2004,16418
42,2004,16420
42,2004,17993
42,2004,18216
42,2004,18217
42,2004,18218
42,2004,18219
42,2004,18220
42,2004,18221
42,2004,18222
42,2004,18223
42,2004,18224
42,2005,8376
42,2005,17260
42,2005,17275
42,2005,17300
42,2005,17311
42,2005,17366
42,2005,17367
42,2005,17368
42,2005,17369
42,2006,1585
42,2006,1588
42,2006,1590
42,2006,1592
42,2006,1593
42,2006,1595
42,2006,13905
42,2006,14369
42,2006,14496
42,2006,16922
42,2007,1521
42,2007,1524
42,2007,1526
42,2007,2460
42,2007,2461
42,2007,12913
42,2007,12968
42,2007,13418
42,2007,13467
42,2007,13503
42,2008,2495
42,2008,2496
42,2008,2499
42,2008,2500
42,2008,2502
42,2008,2504
42,2008,5368
42,2008,5371
42,2008,5907
42,2008,6176
42,2008,12316
42,2008,12352
42,2008,12361
42,2008,12388
42,2008,12451
42,2008,12452
42,2008,12453
42,2008,12454
42,2008,12455
42,2009,3203
42,2009,3205
42,2009,3207
42,2009,3210
42,2009,6073
42,2009,6922
42,2009,11554
42,2009,11573
42,2009,11866
42,2009,11935
42,2009,11955
42,2009,11957
42,2009,11978
42,2009,11996
42,2009,11997
42,2010,3213
42,2010,10043
42,2010,10530
42,2010,10745
42,2010,10846
