match_id,match_ref,match_url,error,status_code,failed_at_utc
100,100/,https://national-football-teams.com/matches/report/100/,HTTP 404,404,2026-04-16T08:56:09+00:00
10000,10000/,https://national-football-teams.com/matches/report/10000/,HTTP 404,404,2026-04-16T08:56:09+00:00
10001,10001/,https://national-football-teams.com/matches/report/10001/,HTTP 404,404,2026-04-16T08:56:09+00:00
10002,10002/,https://national-football-teams.com/matches/report/10002/,HTTP 404,404,2026-04-16T08:56:09+00:00
10003,10003/,https://national-football-teams.com/matches/report/10003/,HTTP 404,404,2026-04-16T08:56:09+00:00
10004,10004/,https://national-football-teams.com/matches/report/10004/,HTTP 404,404,2026-04-16T08:56:10+00:00
10005,10005/,https://national-football-teams.com/matches/report/10005/,HTTP 404,404,2026-04-16T08:56:10+00:00
10006,10006/,https://national-football-teams.com/matches/report/10006/,HTTP 404,404,2026-04-16T08:56:10+00:00
10007,10007/,https://national-football-teams.com/matches/report/10007/,HTTP 404,404,2026-04-16T08:56:10+00:00
10008,10008/,https://national-football-teams.com/matches/report/10008/,HTTP 404,404,2026-04-16T08:56:10+00:00
10009,10009/,https://national-football-teams.com/matches/report/10009/,HTTP 404,404,2026-04-16T08:56:10+00:00
10015,10015/,https://national-football-teams.com/matches/report/10015/,HTTP 404,404,2026-04-16T08:56:10+00:00
10038,10038/,https://national-football-teams.com/matches/report/10038/,HTTP 404,404,2026-04-16T08:56:10+00:00
10039,10039/,https://national-football-teams.com/matches/report/10039/,HTTP 404,404,2026-04-16T08:56:10+00:00
10043,10043/,https://national-football-teams.com/matches/report/10043/,HTTP 404,404,2026-04-16T08:56:10+00:00
10071,10071/,https://national-football-teams.com/matches/report/10071/,HTTP 404,404,2026-04-16T08:56:10+00:00
10072,10072/,https://national-football-teams.com/matches/report/10072/,HTTP 404,404,2026-04-16T08:56:10+00:00
10073,10073/,https://national-football-teams.com/matches/report/10073/,HTTP 404,404,2026-04-16T08:56:10+00:00
10074,10074/,https://national-football-teams.com/matches/report/10074/,HTTP 404,404,2026-04-16T08:56:10+00:00
10075,10075/,https://national-football-teams.com/matches/report/10075/,HTTP 404,404,2026-04-16T08:56:10+00:00
10076,10076/,https://national-football-teams.com/matches/report/10076/,HTTP 404,404,2026-04-16T08:56:10+00:00
10077,10077/,https://national-football-teams.com/matches/report/10077/,HTTP 404,404,2026-04-16T08:56:10+00:00
10078,10078/,https://national-football-teams.com/matches/report/10078/,HTTP 404,404,2026-04-16T08:56:10+00:00
10079,10079/,https://national-football-teams.com/matches/report/10079/,HTTP 404,404,2026-04-16T08:56:10+00:00
10090,10090/,https://national-football-teams.com/matches/report/10090/,HTTP 404,404,2026-04-16T08:56:10+00:00
10091,10091/,https://national-football-teams.com/matches/report/10091/,HTTP 404,404,2026-04-16T08:56:11+00:00
101,101/,https://national-football-teams.com/matches/report/101/,HTTP 404,404,2026-04-16T08:56:11+00:00
10107,10107/,https://national-football-teams.com/matches/report/10107/,HTTP 404,404,2026-04-16T08:56:11+00:00
10108,10108/,https://national-football-teams.com/matches/report/10108/,HTTP 404,404,2026-04-16T08:56:11+00:00
10109,10109/,https://national-football-teams.com/matches/report/10109/,HTTP 404,404,2026-04-16T08:56:11+00:00
10110,10110/,https://national-football-teams.com/matches/report/10110/,HTTP 404,404,2026-04-16T08:56:11+00:00
10115,10115/,https://national-football-teams.com/matches/report/10115/,HTTP 404,404,2026-04-16T08:56:11+00:00
10121,10121/,https://national-football-teams.com/matches/report/10121/,HTTP 404,404,2026-04-16T08:56:11+00:00
10122,10122/,https://national-football-teams.com/matches/report/10122/,HTTP 404,404,2026-04-16T08:56:11+00:00
10123,10123/,https://national-football-teams.com/matches/report/10123/,HTTP 404,404,2026-04-16T08:56:11+00:00
10124,10124/,https://national-football-teams.com/matches/report/10124/,HTTP 404,404,2026-04-16T08:56:11+00:00
10125,10125/,https://national-football-teams.com/matches/report/10125/,HTTP 404,404,2026-04-16T08:56:11+00:00
10132,10132/,https://national-football-teams.com/matches/report/10132/,HTTP 404,404,2026-04-16T08:56:11+00:00
10133,10133/,https://national-football-teams.com/matches/report/10133/,HTTP 404,404,2026-04-16T08:56:11+00:00
10134,10134/,https://national-football-teams.com/matches/report/10134/,HTTP 404,404,2026-04-16T08:56:11+00:00
10135,10135/,https://national-football-teams.com/matches/report/10135/,HTTP 404,404,2026-04-16T08:56:12+00:00
10136,10136/,https://national-football-teams.com/matches/report/10136/,HTTP 404,404,2026-04-16T08:56:12+00:00
10145,10145/,https://national-football-teams.com/matches/report/10145/,HTTP 404,404,2026-04-16T08:56:12+00:00
10152,10152/,https://national-football-teams.com/matches/report/10152/,HTTP 404,404,2026-04-16T08:56:12+00:00
10153,10153/,https://national-football-teams.com/matches/report/10153/,HTTP 404,404,2026-04-16T08:56:12+00:00
10154,10154/,https://national-football-teams.com/matches/report/10154/,HTTP 404,404,2026-04-16T08:56:12+00:00
10155,10155/,https://national-football-teams.com/matches/report/10155/,HTTP 404,404,2026-04-16T08:56:12+00:00
10156,10156/,https://national-football-teams.com/matches/report/10156/,HTTP 404,404,2026-04-16T08:56:12+00:00
10157,10157/,https://national-football-teams.com/matches/report/10157/,HTTP 404,404,2026-04-16T08:56:12+00:00
10158,10158/,https://national-football-teams.com/matches/report/10158/,HTTP 404,404,2026-04-16T08:56:12+00:00
10159,10159/,https://national-football-teams.com/matches/report/10159/,HTTP 404,404,2026-04-16T08:56:16+00:00
10183,10183/,https://national-football-teams.com/matches/report/10183/,HTTP 404,404,2026-04-16T08:56:16+00:00
10184,10184/,https://national-football-teams.com/matches/report/10184/,HTTP 404,404,2026-04-16T08:56:16+00:00
10185,10185/,https://national-football-teams.com/matches/report/10185/,HTTP 404,404,2026-04-16T08:56:16+00:00
10186,10186/,https://national-football-teams.com/matches/report/10186/,HTTP 404,404,2026-04-16T08:56:16+00:00
10187,10187/,https://national-football-teams.com/matches/report/10187/,HTTP 404,404,2026-04-16T08:56:17+00:00
10195,10195/,https://national-football-teams.com/matches/report/10195/,HTTP 404,404,2026-04-16T08:56:17+00:00
10196,10196/,https://national-football-teams.com/matches/report/10196/,HTTP 404,404,2026-04-16T08:56:17+00:00
102,102/,https://national-football-teams.com/matches/report/102/,HTTP 404,404,2026-04-16T08:56:17+00:00
10205,10205/,https://national-football-teams.com/matches/report/10205/,HTTP 404,404,2026-04-16T08:56:17+00:00
10206,10206/,https://national-football-teams.com/matches/report/10206/,HTTP 404,404,2026-04-16T08:56:17+00:00
10207,10207/,https://national-football-teams.com/matches/report/10207/,HTTP 404,404,2026-04-16T08:56:17+00:00
10208,10208/,https://national-football-teams.com/matches/report/10208/,HTTP 404,404,2026-04-16T08:56:17+00:00
10215,10215/,https://national-football-teams.com/matches/report/10215/,HTTP 404,404,2026-04-16T08:56:17+00:00
10216,10216/,https://national-football-teams.com/matches/report/10216/,HTTP 404,404,2026-04-16T08:56:17+00:00
10217,10217/,https://national-football-teams.com/matches/report/10217/,HTTP 404,404,2026-04-16T08:56:17+00:00
10218,10218/,https://national-football-teams.com/matches/report/10218/,HTTP 404,404,2026-04-16T08:56:17+00:00
10220,10220/,https://national-football-teams.com/matches/report/10220/,HTTP 404,404,2026-04-16T08:56:17+00:00
10221,10221/,https://national-football-teams.com/matches/report/10221/,HTTP 404,404,2026-04-16T08:56:17+00:00
10222,10222/,https://national-football-teams.com/matches/report/10222/,HTTP 404,404,2026-04-16T08:56:17+00:00
10223,10223/,https://national-football-teams.com/matches/report/10223/,HTTP 404,404,2026-04-16T08:56:17+00:00
10224,10224/,https://national-football-teams.com/matches/report/10224/,HTTP 404,404,2026-04-16T08:56:17+00:00
10225,10225/,https://national-football-teams.com/matches/report/10225/,HTTP 404,404,2026-04-16T08:56:17+00:00
10231,10231/,https://national-football-teams.com/matches/report/10231/,HTTP 404,404,2026-04-16T08:56:17+00:00
10232,10232/,https://national-football-teams.com/matches/report/10232/,HTTP 404,404,2026-04-16T08:56:17+00:00
10233,10233/,https://national-football-teams.com/matches/report/10233/,HTTP 404,404,2026-04-16T08:56:18+00:00
10234,10234/,https://national-football-teams.com/matches/report/10234/,HTTP 404,404,2026-04-16T08:56:18+00:00
10235,10235/,https://national-football-teams.com/matches/report/10235/,HTTP 404,404,2026-04-16T08:56:18+00:00
10236,10236/,https://national-football-teams.com/matches/report/10236/,HTTP 404,404,2026-04-16T08:56:18+00:00
10237,10237/,https://national-football-teams.com/matches/report/10237/,HTTP 404,404,2026-04-16T08:56:18+00:00
10238,10238/,https://national-football-teams.com/matches/report/10238/,HTTP 404,404,2026-04-16T08:56:18+00:00
10239,10239/,https://national-football-teams.com/matches/report/10239/,HTTP 404,404,2026-04-16T08:56:18+00:00
10240,10240/,https://national-football-teams.com/matches/report/10240/,HTTP 404,404,2026-04-16T08:56:18+00:00
10241,10241/,https://national-football-teams.com/matches/report/10241/,HTTP 404,404,2026-04-16T08:56:18+00:00
10242,10242/,https://national-football-teams.com/matches/report/10242/,HTTP 404,404,2026-04-16T08:56:18+00:00
10243,10243/,https://national-football-teams.com/matches/report/10243/,HTTP 404,404,2026-04-16T08:56:18+00:00
10244,10244/,https://national-football-teams.com/matches/report/10244/,HTTP 404,404,2026-04-16T08:56:18+00:00
10251,10251/,https://national-football-teams.com/matches/report/10251/,HTTP 404,404,2026-04-16T08:56:18+00:00
10252,10252/,https://national-football-teams.com/matches/report/10252/,HTTP 404,404,2026-04-16T08:56:18+00:00
10264,10264/,https://national-football-teams.com/matches/report/10264/,HTTP 404,404,2026-04-16T08:56:18+00:00
10265,10265/,https://national-football-teams.com/matches/report/10265/,HTTP 404,404,2026-04-16T08:56:18+00:00
10266,10266/,https://national-football-teams.com/matches/report/10266/,HTTP 404,404,2026-04-16T08:56:18+00:00
10267,10267/,https://national-football-teams.com/matches/report/10267/,HTTP 404,404,2026-04-16T08:56:18+00:00
10268,10268/,https://national-football-teams.com/matches/report/10268/,HTTP 404,404,2026-04-16T08:56:18+00:00
10269,10269/,https://national-football-teams.com/matches/report/10269/,HTTP 404,404,2026-04-16T08:56:18+00:00
10273,10273/,https://national-football-teams.com/matches/report/10273/,HTTP 404,404,2026-04-16T08:56:19+00:00
10274,10274/,https://national-football-teams.com/matches/report/10274/,HTTP 404,404,2026-04-16T08:56:19+00:00
10275,10275/,https://national-football-teams.com/matches/report/10275/,HTTP 404,404,2026-04-16T08:56:19+00:00
10276,10276/,https://national-football-teams.com/matches/report/10276/,HTTP 404,404,2026-04-16T08:56:19+00:00
10277,10277/,https://national-football-teams.com/matches/report/10277/,HTTP 404,404,2026-04-16T08:56:19+00:00
10278,10278/,https://national-football-teams.com/matches/report/10278/,HTTP 404,404,2026-04-16T08:56:19+00:00
10279,10279/,https://national-football-teams.com/matches/report/10279/,HTTP 404,404,2026-04-16T08:56:19+00:00
10280,10280/,https://national-football-teams.com/matches/report/10280/,HTTP 404,404,2026-04-16T08:56:19+00:00
10281,10281/,https://national-football-teams.com/matches/report/10281/,HTTP 404,404,2026-04-16T08:56:19+00:00
10282,10282/,https://national-football-teams.com/matches/report/10282/,HTTP 404,404,2026-04-16T08:56:19+00:00
10284,10284/,https://national-football-teams.com/matches/report/10284/,HTTP 404,404,2026-04-16T08:56:19+00:00
10285,10285/,https://national-football-teams.com/matches/report/10285/,HTTP 404,404,2026-04-16T08:56:19+00:00
10286,10286/,https://national-football-teams.com/matches/report/10286/,HTTP 404,404,2026-04-16T08:56:19+00:00
10287,10287/,https://national-football-teams.com/matches/report/10287/,HTTP 404,404,2026-04-16T08:56:19+00:00
10292,10292/,https://national-football-teams.com/matches/report/10292/,HTTP 404,404,2026-04-16T08:56:19+00:00
10293,10293/,https://national-football-teams.com/matches/report/10293/,HTTP 404,404,2026-04-16T08:56:19+00:00
10294,10294/,https://national-football-teams.com/matches/report/10294/,HTTP 404,404,2026-04-16T08:56:19+00:00
103,103/,https://national-football-teams.com/matches/report/103/,HTTP 404,404,2026-04-16T08:56:19+00:00
10300,10300/,https://national-football-teams.com/matches/report/10300/,HTTP 404,404,2026-04-16T08:56:19+00:00
10301,10301/,https://national-football-teams.com/matches/report/10301/,HTTP 404,404,2026-04-16T08:56:19+00:00
10302,10302/,https://national-football-teams.com/matches/report/10302/,HTTP 404,404,2026-04-16T08:56:19+00:00
10309,10309/,https://national-football-teams.com/matches/report/10309/,HTTP 404,404,2026-04-16T08:56:19+00:00
10310,10310/,https://national-football-teams.com/matches/report/10310/,HTTP 404,404,2026-04-16T08:56:19+00:00
10312,10312/,https://national-football-teams.com/matches/report/10312/,HTTP 404,404,2026-04-16T08:56:19+00:00
10314,10314/,https://national-football-teams.com/matches/report/10314/,HTTP 404,404,2026-04-16T08:56:19+00:00
10315,10315/,https://national-football-teams.com/matches/report/10315/,HTTP 404,404,2026-04-16T08:56:20+00:00
10316,10316/,https://national-football-teams.com/matches/report/10316/,HTTP 404,404,2026-04-16T08:56:20+00:00
10319,10319/,https://national-football-teams.com/matches/report/10319/,HTTP 404,404,2026-04-16T08:56:20+00:00
10335,10335/,https://national-football-teams.com/matches/report/10335/,HTTP 404,404,2026-04-16T08:56:20+00:00
10336,10336/,https://national-football-teams.com/matches/report/10336/,HTTP 404,404,2026-04-16T08:56:20+00:00
10337,10337/,https://national-football-teams.com/matches/report/10337/,HTTP 404,404,2026-04-16T08:56:20+00:00
10338,10338/,https://national-football-teams.com/matches/report/10338/,HTTP 404,404,2026-04-16T08:56:20+00:00
10339,10339/,https://national-football-teams.com/matches/report/10339/,HTTP 404,404,2026-04-16T08:56:20+00:00
10347,10347/,https://national-football-teams.com/matches/report/10347/,HTTP 404,404,2026-04-16T08:56:20+00:00
10377,10377/,https://national-football-teams.com/matches/report/10377/,HTTP 404,404,2026-04-16T08:56:20+00:00
10379,10379/,https://national-football-teams.com/matches/report/10379/,HTTP 404,404,2026-04-16T08:56:20+00:00
10385,10385/,https://national-football-teams.com/matches/report/10385/,HTTP 404,404,2026-04-16T08:56:20+00:00
104,104/,https://national-football-teams.com/matches/report/104/,HTTP 404,404,2026-04-16T08:56:20+00:00
10426,10426/,https://national-football-teams.com/matches/report/10426/,HTTP 404,404,2026-04-16T08:56:20+00:00
10431,10431/,https://national-football-teams.com/matches/report/10431/,HTTP 404,404,2026-04-16T08:56:20+00:00
10440,10440/,https://national-football-teams.com/matches/report/10440/,HTTP 404,404,2026-04-16T08:56:20+00:00
10441,10441/,https://national-football-teams.com/matches/report/10441/,HTTP 404,404,2026-04-16T08:56:20+00:00
10442,10442/,https://national-football-teams.com/matches/report/10442/,HTTP 404,404,2026-04-16T08:56:20+00:00
10443,10443/,https://national-football-teams.com/matches/report/10443/,HTTP 404,404,2026-04-16T08:56:20+00:00
10444,10444/,https://national-football-teams.com/matches/report/10444/,HTTP 404,404,2026-04-16T08:56:20+00:00
10445,10445/,https://national-football-teams.com/matches/report/10445/,HTTP 404,404,2026-04-16T08:56:21+00:00
10446,10446/,https://national-football-teams.com/matches/report/10446/,HTTP 404,404,2026-04-16T08:56:21+00:00
10447,10447/,https://national-football-teams.com/matches/report/10447/,HTTP 404,404,2026-04-16T08:56:21+00:00
10448,10448/,https://national-football-teams.com/matches/report/10448/,HTTP 404,404,2026-04-16T08:56:21+00:00
10454,10454/,https://national-football-teams.com/matches/report/10454/,HTTP 404,404,2026-04-16T08:56:21+00:00
10456,10456/,https://national-football-teams.com/matches/report/10456/,HTTP 404,404,2026-04-16T08:56:21+00:00
10465,10465/,https://national-football-teams.com/matches/report/10465/,HTTP 404,404,2026-04-16T08:56:21+00:00
10479,10479/,https://national-football-teams.com/matches/report/10479/,HTTP 404,404,2026-04-16T08:56:21+00:00
10480,10480/,https://national-football-teams.com/matches/report/10480/,HTTP 404,404,2026-04-16T08:56:21+00:00
10481,10481/,https://national-football-teams.com/matches/report/10481/,HTTP 404,404,2026-04-16T08:56:21+00:00
10482,10482/,https://national-football-teams.com/matches/report/10482/,HTTP 404,404,2026-04-16T08:56:21+00:00
10483,10483/,https://national-football-teams.com/matches/report/10483/,HTTP 404,404,2026-04-16T08:56:21+00:00
10484,10484/,https://national-football-teams.com/matches/report/10484/,HTTP 404,404,2026-04-16T08:56:21+00:00
10485,10485/,https://national-football-teams.com/matches/report/10485/,HTTP 404,404,2026-04-16T08:56:21+00:00
10486,10486/,https://national-football-teams.com/matches/report/10486/,HTTP 404,404,2026-04-16T08:56:21+00:00
10497,10497/,https://national-football-teams.com/matches/report/10497/,HTTP 404,404,2026-04-16T08:56:21+00:00
105,105/,https://national-football-teams.com/matches/report/105/,HTTP 404,404,2026-04-16T08:56:21+00:00
10501,10501/,https://national-football-teams.com/matches/report/10501/,HTTP 404,404,2026-04-16T08:56:21+00:00
10502,10502/,https://national-football-teams.com/matches/report/10502/,HTTP 404,404,2026-04-16T08:56:21+00:00
10503,10503/,https://national-football-teams.com/matches/report/10503/,HTTP 404,404,2026-04-16T08:56:21+00:00
10504,10504/,https://national-football-teams.com/matches/report/10504/,HTTP 404,404,2026-04-16T08:56:21+00:00
10505,10505/,https://national-football-teams.com/matches/report/10505/,HTTP 404,404,2026-04-16T08:56:21+00:00
10506,10506/,https://national-football-teams.com/matches/report/10506/,HTTP 404,404,2026-04-16T08:56:21+00:00
10507,10507/,https://national-football-teams.com/matches/report/10507/,HTTP 404,404,2026-04-16T08:56:21+00:00
10515,10515/,https://national-football-teams.com/matches/report/10515/,HTTP 404,404,2026-04-16T08:56:21+00:00
10522,10522/,https://national-football-teams.com/matches/report/10522/,HTTP 404,404,2026-04-16T08:56:22+00:00
10523,10523/,https://national-football-teams.com/matches/report/10523/,HTTP 404,404,2026-04-16T08:56:22+00:00
10524,10524/,https://national-football-teams.com/matches/report/10524/,HTTP 404,404,2026-04-16T08:56:22+00:00
10525,10525/,https://national-football-teams.com/matches/report/10525/,HTTP 404,404,2026-04-16T08:56:22+00:00
10526,10526/,https://national-football-teams.com/matches/report/10526/,HTTP 404,404,2026-04-16T08:56:22+00:00
10528,10528/,https://national-football-teams.com/matches/report/10528/,HTTP 404,404,2026-04-16T08:56:22+00:00
10529,10529/,https://national-football-teams.com/matches/report/10529/,HTTP 404,404,2026-04-16T08:56:22+00:00
10530,10530/,https://national-football-teams.com/matches/report/10530/,HTTP 404,404,2026-04-16T08:56:22+00:00
10531,10531/,https://national-football-teams.com/matches/report/10531/,HTTP 404,404,2026-04-16T08:56:22+00:00
10532,10532/,https://national-football-teams.com/matches/report/10532/,HTTP 404,404,2026-04-16T08:56:22+00:00
10533,10533/,https://national-football-teams.com/matches/report/10533/,HTTP 404,404,2026-04-16T08:56:22+00:00
10534,10534/,https://national-football-teams.com/matches/report/10534/,HTTP 404,404,2026-04-16T08:56:22+00:00
10535,10535/,https://national-football-teams.com/matches/report/10535/,HTTP 404,404,2026-04-16T08:56:22+00:00
10539,10539/,https://national-football-teams.com/matches/report/10539/,HTTP 404,404,2026-04-16T08:56:22+00:00
10541,10541/,https://national-football-teams.com/matches/report/10541/,HTTP 404,404,2026-04-16T08:56:22+00:00
10542,10542/,https://national-football-teams.com/matches/report/10542/,HTTP 404,404,2026-04-16T08:56:22+00:00
10547,10547/,https://national-football-teams.com/matches/report/10547/,HTTP 404,404,2026-04-16T08:56:22+00:00
10548,10548/,https://national-football-teams.com/matches/report/10548/,HTTP 404,404,2026-04-16T08:56:22+00:00
10551,10551/,https://national-football-teams.com/matches/report/10551/,HTTP 404,404,2026-04-16T08:56:22+00:00
10552,10552/,https://national-football-teams.com/matches/report/10552/,HTTP 404,404,2026-04-16T08:56:22+00:00
10556,10556/,https://national-football-teams.com/matches/report/10556/,HTTP 404,404,2026-04-16T08:56:23+00:00
10557,10557/,https://national-football-teams.com/matches/report/10557/,HTTP 404,404,2026-04-16T08:56:23+00:00
10568,10568/,https://national-football-teams.com/matches/report/10568/,HTTP 404,404,2026-04-16T08:56:23+00:00
10569,10569/,https://national-football-teams.com/matches/report/10569/,HTTP 404,404,2026-04-16T08:56:23+00:00
10571,10571/,https://national-football-teams.com/matches/report/10571/,HTTP 404,404,2026-04-16T08:56:23+00:00
10572,10572/,https://national-football-teams.com/matches/report/10572/,HTTP 404,404,2026-04-16T08:56:23+00:00
10573,10573/,https://national-football-teams.com/matches/report/10573/,HTTP 404,404,2026-04-16T08:56:23+00:00
10576,10576/,https://national-football-teams.com/matches/report/10576/,HTTP 404,404,2026-04-16T08:56:23+00:00
10578,10578/,https://national-football-teams.com/matches/report/10578/,HTTP 404,404,2026-04-16T08:56:23+00:00
10584,10584/,https://national-football-teams.com/matches/report/10584/,HTTP 404,404,2026-04-16T08:56:23+00:00
10586,10586/,https://national-football-teams.com/matches/report/10586/,HTTP 404,404,2026-04-16T08:56:23+00:00
10592,10592/,https://national-football-teams.com/matches/report/10592/,HTTP 404,404,2026-04-16T08:56:23+00:00
10597,10597/,https://national-football-teams.com/matches/report/10597/,HTTP 404,404,2026-04-16T08:56:23+00:00
10598,10598/,https://national-football-teams.com/matches/report/10598/,HTTP 404,404,2026-04-16T08:56:23+00:00
106,106/,https://national-football-teams.com/matches/report/106/,HTTP 404,404,2026-04-16T08:56:23+00:00
10602,10602/,https://national-football-teams.com/matches/report/10602/,HTTP 404,404,2026-04-16T08:56:24+00:00
10603,10603/,https://national-football-teams.com/matches/report/10603/,HTTP 404,404,2026-04-16T08:56:24+00:00
10604,10604/,https://national-football-teams.com/matches/report/10604/,HTTP 404,404,2026-04-16T08:56:24+00:00
10607,10607/,https://national-football-teams.com/matches/report/10607/,HTTP 404,404,2026-04-16T08:56:24+00:00
10610,10610/,https://national-football-teams.com/matches/report/10610/,HTTP 404,404,2026-04-16T08:56:24+00:00
10612,10612/,https://national-football-teams.com/matches/report/10612/,HTTP 404,404,2026-04-16T08:56:24+00:00
10618,10618/,https://national-football-teams.com/matches/report/10618/,HTTP 404,404,2026-04-16T08:56:24+00:00
10623,10623/,https://national-football-teams.com/matches/report/10623/,HTTP 404,404,2026-04-16T08:56:24+00:00
10654,10654/,https://national-football-teams.com/matches/report/10654/,HTTP 404,404,2026-04-16T08:56:24+00:00
10658,10658/,https://national-football-teams.com/matches/report/10658/,HTTP 404,404,2026-04-16T08:56:24+00:00
10677,10677/,https://national-football-teams.com/matches/report/10677/,HTTP 404,404,2026-04-16T08:56:24+00:00
10678,10678/,https://national-football-teams.com/matches/report/10678/,HTTP 404,404,2026-04-16T08:56:24+00:00
10679,10679/,https://national-football-teams.com/matches/report/10679/,HTTP 404,404,2026-04-16T08:56:24+00:00
10689,10689/,https://national-football-teams.com/matches/report/10689/,HTTP 404,404,2026-04-16T08:56:24+00:00
10697,10697/,https://national-football-teams.com/matches/report/10697/,HTTP 404,404,2026-04-16T08:56:24+00:00
10698,10698/,https://national-football-teams.com/matches/report/10698/,HTTP 404,404,2026-04-16T08:56:24+00:00
107,107/,https://national-football-teams.com/matches/report/107/,HTTP 404,404,2026-04-16T08:56:24+00:00
10702,10702/,https://national-football-teams.com/matches/report/10702/,HTTP 404,404,2026-04-16T08:56:24+00:00
10717,10717/,https://national-football-teams.com/matches/report/10717/,HTTP 404,404,2026-04-16T08:56:24+00:00
10718,10718/,https://national-football-teams.com/matches/report/10718/,HTTP 404,404,2026-04-16T08:56:24+00:00
10719,10719/,https://national-football-teams.com/matches/report/10719/,HTTP 404,404,2026-04-16T08:56:25+00:00
10720,10720/,https://national-football-teams.com/matches/report/10720/,HTTP 404,404,2026-04-16T08:56:25+00:00
10721,10721/,https://national-football-teams.com/matches/report/10721/,HTTP 404,404,2026-04-16T08:56:25+00:00
10722,10722/,https://national-football-teams.com/matches/report/10722/,HTTP 404,404,2026-04-16T08:56:25+00:00
10735,10735/,https://national-football-teams.com/matches/report/10735/,HTTP 404,404,2026-04-16T08:56:25+00:00
10738,10738/,https://national-football-teams.com/matches/report/10738/,HTTP 404,404,2026-04-16T08:56:25+00:00
10739,10739/,https://national-football-teams.com/matches/report/10739/,HTTP 404,404,2026-04-16T08:56:25+00:00
10740,10740/,https://national-football-teams.com/matches/report/10740/,HTTP 404,404,2026-04-16T08:56:25+00:00
10741,10741/,https://national-football-teams.com/matches/report/10741/,HTTP 404,404,2026-04-16T08:56:25+00:00
10742,10742/,https://national-football-teams.com/matches/report/10742/,HTTP 404,404,2026-04-16T08:56:25+00:00
10743,10743/,https://national-football-teams.com/matches/report/10743/,HTTP 404,404,2026-04-16T08:56:26+00:00
10744,10744/,https://national-football-teams.com/matches/report/10744/,HTTP 404,404,2026-04-16T08:56:26+00:00
10745,10745/,https://national-football-teams.com/matches/report/10745/,HTTP 404,404,2026-04-16T08:56:26+00:00
10746,10746/,https://national-football-teams.com/matches/report/10746/,HTTP 404,404,2026-04-16T08:56:26+00:00
10747,10747/,https://national-football-teams.com/matches/report/10747/,HTTP 404,404,2026-04-16T08:56:26+00:00
10748,10748/,https://national-football-teams.com/matches/report/10748/,HTTP 404,404,2026-04-16T08:56:26+00:00
10749,10749/,https://national-football-teams.com/matches/report/10749/,HTTP 404,404,2026-04-16T08:56:26+00:00
10750,10750/,https://national-football-teams.com/matches/report/10750/,HTTP 404,404,2026-04-16T08:56:26+00:00
10752,10752/,https://national-football-teams.com/matches/report/10752/,HTTP 404,404,2026-04-16T08:56:26+00:00
10767,10767/,https://national-football-teams.com/matches/report/10767/,HTTP 404,404,2026-04-16T08:56:26+00:00
10768,10768/,https://national-football-teams.com/matches/report/10768/,HTTP 404,404,2026-04-16T08:56:27+00:00
10771,10771/,https://national-football-teams.com/matches/report/10771/,HTTP 404,404,2026-04-16T08:56:27+00:00
10772,10772/,https://national-football-teams.com/matches/report/10772/,HTTP 404,404,2026-04-16T08:56:27+00:00
10780,10780/,https://national-football-teams.com/matches/report/10780/,HTTP 404,404,2026-04-16T08:56:27+00:00
10781,10781/,https://national-football-teams.com/matches/report/10781/,HTTP 404,404,2026-04-16T08:56:27+00:00
10782,10782/,https://national-football-teams.com/matches/report/10782/,HTTP 404,404,2026-04-16T08:56:27+00:00
10783,10783/,https://national-football-teams.com/matches/report/10783/,HTTP 404,404,2026-04-16T08:56:27+00:00
10784,10784/,https://national-football-teams.com/matches/report/10784/,HTTP 404,404,2026-04-16T08:56:27+00:00
10791,10791/,https://national-football-teams.com/matches/report/10791/,HTTP 404,404,2026-04-16T08:56:27+00:00
10796,10796/,https://national-football-teams.com/matches/report/10796/,HTTP 404,404,2026-04-16T08:56:27+00:00
10797,10797/,https://national-football-teams.com/matches/report/10797/,HTTP 404,404,2026-04-16T08:56:27+00:00
10798,10798/,https://national-football-teams.com/matches/report/10798/,HTTP 404,404,2026-04-16T08:56:27+00:00
10799,10799/,https://national-football-teams.com/matches/report/10799/,HTTP 404,404,2026-04-16T08:56:27+00:00
108,108/,https://national-football-teams.com/matches/report/108/,HTTP 404,404,2026-04-16T08:56:27+00:00
10813,10813/,https://national-football-teams.com/matches/report/10813/,HTTP 404,404,2026-04-16T08:56:27+00:00
10814,10814/,https://national-football-teams.com/matches/report/10814/,HTTP 404,404,2026-04-16T08:56:27+00:00
10815,10815/,https://national-football-teams.com/matches/report/10815/,HTTP 404,404,2026-04-16T08:56:27+00:00
10816,10816/,https://national-football-teams.com/matches/report/10816/,HTTP 404,404,2026-04-16T08:56:27+00:00
10817,10817/,https://national-football-teams.com/matches/report/10817/,HTTP 404,404,2026-04-16T08:56:27+00:00
10819,10819/,https://national-football-teams.com/matches/report/10819/,HTTP 404,404,2026-04-16T08:56:27+00:00
10830,10830/,https://national-football-teams.com/matches/report/10830/,HTTP 404,404,2026-04-16T08:56:28+00:00
10846,10846/,https://national-football-teams.com/matches/report/10846/,HTTP 404,404,2026-04-16T08:56:28+00:00
10847,10847/,https://national-football-teams.com/matches/report/10847/,HTTP 404,404,2026-04-16T08:56:28+00:00
10848,10848/,https://national-football-teams.com/matches/report/10848/,HTTP 404,404,2026-04-16T08:56:28+00:00
