country_id,country_slug,year,page_url,average_height,average_age,match_count,match_ids,scraped_at_utc
30,Brunei,2026,https://national-football-teams.com/country/30/2026/Brunei.html,1.71m,26.3,1,['44322/Bhutan_Brunei.html'],2026-04-16T09:35:58+00:00
34,Cambodia,1995,https://national-football-teams.com/country/34/1995/Cambodia.html,1.77m,24.9,4,"['27712/Thailand_Cambodia.html', '27775/Indonesia_Cambodia.html', '27845/Malaysia_Cambodia.html', '27877/Vietnam_Cambodia.html']",2026-04-16T09:36:00+00:00
34,Cambodia,1996,https://national-football-teams.com/country/34/1996/Cambodia.html,1.77m,23.9,4,"['27121/Vietnam_Cambodia.html', '27205/Myanmar_Cambodia.html', '27229/Laos_Cambodia.html', '27168/Indonesia_Cambodia.html']",2026-04-16T09:36:00+00:00
34,Cambodia,1997,https://national-football-teams.com/country/34/1997/Cambodia.html,1.77m,25.3,11,"['26199/Thailand_Cambodia.html', '26454/Cambodia_Myanmar.html', '26462/Philippines_Cambodia.html', '26463/Brunei_Cambodia.html', '26329/Indonesia_Cambodia.html', '26420/Cambodia_Yemen.html', '26331/Cambodia_Indonesia.html', '26421/Yemen_Cambodia.html', '26072/Uzbekistan_Cambodia.html', '26075/Cambodia_Uzbekistan.html', '26407/Singapore_Cambodia.html']",2026-04-16T09:36:00+00:00
34,Cambodia,1998,https://national-football-teams.com/country/34/1998/Cambodia.html,1.8m,25.7,4,"['25096/Cambodia_China.html', '25435/Lebanon_Cambodia.html', '25480/Singapore_Cambodia.html', '25588/Cambodia_Philippines.html']",2026-04-16T09:36:01+00:00
34,Cambodia,1999,https://national-football-teams.com/country/34/1999/Cambodia.html,1.74m,25.6,8,"['24700/Indonesia_Cambodia.html', '24707/Cambodia_Indonesia.html', '24709/Indonesia_Cambodia.html', '24859/Hong_Kong_Cambodia.html', '24860/Cambodia_Hong_Kong.html', '24923/Brunei_Cambodia.html', '24840/Malaysia_Cambodia.html', '24782/Singapore_Cambodia.html']",2026-04-16T09:36:01+00:00
34,Cambodia,2000,https://national-football-teams.com/country/34/2000/Cambodia.html,1.73m,20.7,6,"['5059/Malaysia_Cambodia.html', '5060/Malaysia_Cambodia.html', '23056/Singapore_Cambodia.html', '23074/Cambodia_Vietnam.html', '23044/Malaysia_Cambodia.html', '23398/Cambodia_Laos.html']",2026-04-16T09:36:01+00:00
34,Cambodia,2001,https://national-football-teams.com/country/34/2001/Cambodia.html,1.73m,20.8,7,"['7281/Sri_Lanka_Cambodia.html', '22107/Maldives_Cambodia.html', '22108/Cambodia_Maldives.html', '21939/Indonesia_Cambodia.html', '21940/Cambodia_Indonesia.html', '21313/Cambodia_China.html', '21315/China_Cambodia.html']",2026-04-16T09:36:01+00:00
34,Cambodia,2002,https://national-football-teams.com/country/34/2002/Cambodia.html,1.74m,20.5,5,"['4888/Malaysia_Cambodia.html', '20347/Vietnam_Cambodia.html', '20335/Indonesia_Cambodia.html', '20422/Myanmar_Cambodia.html', '20475/Cambodia_Philippines.html']",2026-04-16T09:36:01+00:00
34,Cambodia,2003,https://national-football-teams.com/country/34/2003/Cambodia.html,0m,0,0,[],2026-04-16T09:36:24+00:00
34,Cambodia,2004,https://national-football-teams.com/country/34/2004/Cambodia.html,1.73m,20.2,4,"['18557/Vietnam_Cambodia.html', '18659/Laos_Cambodia.html', '18595/Indonesia_Cambodia.html', '18638/Singapore_Cambodia.html']",2026-04-16T09:36:24+00:00
34,Cambodia,2005,https://national-football-teams.com/country/34/2005/Cambodia.html,0m,0,1,['6720/Cambodia_Singapore.html'],2026-04-16T09:36:24+00:00
34,Cambodia,2006,https://national-football-teams.com/country/34/2006/Cambodia.html,1.72m,21.8,7,"['16988/Philippines_Cambodia.html', '16992/Cambodia_Laos.html', '16993/Brunei_Cambodia.html', '16994/East_Timor_Cambodia.html', '16965/Bangladesh_Cambodia.html', '16990/Cambodia_Palestine.html', '16991/Cambodia_Guam.html']",2026-04-16T09:36:24+00:00
34,Cambodia,2007,https://national-football-teams.com/country/34/2007/Cambodia.html,1.73m,20.9,7,"['13456/Malaysia_Cambodia.html', '13447/India_Cambodia.html', '13616/Kyrgyzstan_Cambodia.html', '13570/Bangladesh_Cambodia.html', '13615/Syria_Cambodia.html', '2484/Cambodia_Turkmenistan.html', '2485/Turkmenistan_Cambodia.html']",2026-04-16T09:36:24+00:00
34,Cambodia,2008,https://national-football-teams.com/country/34/2008/Cambodia.html,1.75m,21.5,11,"['6716/Cambodia_Laos.html', '6717/Cambodia_East_Timor.html', '6719/Cambodia_Brunei.html', '12473/Cambodia_Philippines.html', '3280/Cambodia_Nepal.html', '3281/Cambodia_Macau.html', '12414/Indonesia_Cambodia.html', '12675/Myanmar_Cambodia.html', '12434/Singapore_Cambodia.html', '12408/Indonesia_Cambodia.html', '12674/Myanmar_Cambodia.html']",2026-04-16T09:36:24+00:00
34,Cambodia,2009,https://national-football-teams.com/country/34/2009/Cambodia.html,1.73m,22.3,3,"['3232/Bangladesh_Cambodia.html', '3233/Macau_Cambodia.html', '3235/Myanmar_Cambodia.html']",2026-04-16T09:36:24+00:00
34,Cambodia,2010,https://national-football-teams.com/country/34/2010/Cambodia.html,1.74m,21.5,3,"['11077/Laos_Cambodia.html', '11076/Cambodia_East_Timor.html', '10980/Philippines_Cambodia.html']",2026-04-16T09:36:24+00:00
34,Cambodia,2011,https://national-football-teams.com/country/34/2011/Cambodia.html,1.73m,21.7,7,"['10277/Cambodia_Macau.html', '10276/Macau_Cambodia.html', '10275/Maldives_Cambodia.html', '10274/Cambodia_Tajikistan.html', '10273/Cambodia_Kyrgyzstan.html', '3916/Cambodia_Laos.html', '3928/Laos_Cambodia.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2012,https://national-football-teams.com/country/34/2012/Cambodia.html,1.72m,21.5,5,"['8929/Cambodia_Philippines.html', '9552/Cambodia_East_Timor.html', '9551/Laos_Cambodia.html', '9550/Cambodia_Brunei.html', '9547/Myanmar_Cambodia.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2013,https://national-football-teams.com/country/34/2013/Cambodia.html,1.73m,22.2,3,"['4612/Turkmenistan_Cambodia.html', '4614/Philippines_Cambodia.html', '9407/Cambodia_Guam.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2014,https://national-football-teams.com/country/34/2014/Cambodia.html,1.73m,22,9,"['11785/Philippines_Cambodia.html', '11279/Malaysia_Cambodia.html', '11339/Indonesia_Cambodia.html', '11357/Taiwan_Cambodia.html', '11490/Laos_Cambodia.html', '11493/East_Timor_Cambodia.html', '11498/Cambodia_Myanmar.html', '11501/Cambodia_Brunei.html', '11787/Singapore_Cambodia.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2015,https://national-football-teams.com/country/34/2015/Cambodia.html,1.72m,22.2,14,"['13271/Cambodia_Myanmar.html', '13656/Laos_Cambodia.html', '12664/Cambodia_Macau.html', '12689/Macau_Cambodia.html', '13109/Cambodia_Laos.html', '13159/Cambodia_Singapore.html', '13284/Cambodia_Afghanistan.html', '13614/Cambodia_Bhutan.html', '13665/Japan_Cambodia.html', '13778/Cambodia_Syria.html', '14052/Singapore_Cambodia.html', '14127/Cambodia_Brunei.html', '14144/Afghanistan_Cambodia.html', '14220/Cambodia_Japan.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2016,https://national-football-teams.com/country/34/2016/Cambodia.html,1.72m,21.7,16,"['14473/Maldives_Cambodia.html', '14878/Syria_Cambodia.html', '15386/Cambodia_East_Timor.html', '15421/Taiwan_Cambodia.html', '15531/Cambodia_Taiwan.html', '15686/Cambodia_Singapore.html', '15729/Hong_Kong_Cambodia.html', '15859/Cambodia_Hong_Kong.html', '15898/Cambodia_Sri_Lanka.html', '15953/Cambodia_Laos.html', '15955/Cambodia_Brunei.html', '15957/Cambodia_East_Timor.html', '16042/Singapore_Cambodia.html', '16088/Malaysia_Cambodia.html', '16094/Myanmar_Cambodia.html', '16099/Vietnam_Cambodia.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2017,https://national-football-teams.com/country/34/2017/Cambodia.html,1.71m,22.4,10,"['16274/Cambodia_Saudi_Arabia.html', '17015/Cambodia_India.html', '17124/Jordan_Cambodia.html', '17638/Cambodia_Indonesia.html', '17721/Cambodia_Afghanistan.html', '18158/Cambodia_Vietnam.html', '18531/Indonesia_Cambodia.html', '18430/Vietnam_Cambodia.html', '18454/Cambodia_Myanmar.html', '18537/Cambodia_Jordan.html']",2026-04-16T09:36:28+00:00
34,Cambodia,2018,https://national-football-teams.com/country/34/2018/Cambodia.html,1.72m,23.4,9,"['19429/Laos_Cambodia.html', '19727/Afghanistan_Cambodia.html', '20642/Cambodia_Malaysia.html', '20813/Cambodia_East_Timor.html', '20910/Cambodia_Singapore.html', '21047/Cambodia_Malaysia.html', '21104/Myanmar_Cambodia.html', '21297/Cambodia_Laos.html', '21301/Vietnam_Cambodia.html']",2026-04-16T09:36:29+00:00
34,Cambodia,2019,https://national-football-teams.com/country/34/2019/Cambodia.html,1.72m,21.7,9,"['22507/Cambodia_Bangladesh.html', '23178/Cambodia_Pakistan.html', '23278/Pakistan_Cambodia.html', '23854/Cambodia_Hong_Kong.html', '23968/Cambodia_Bahrain.html', '24157/Iran_Cambodia.html', '24275/Cambodia_Iraq.html', '24405/Cambodia_Mongolia.html', '24498/Hong_Kong_Cambodia.html']",2026-04-16T09:36:31+00:00
34,Cambodia,2020,https://national-football-teams.com/country/34/2020/Cambodia.html,0m,0,0,[],2026-04-16T09:36:31+00:00
34,Cambodia,2021,https://national-football-teams.com/country/34/2021/Cambodia.html,1.71m,22.3,9,"['30958/Bahrain_Cambodia.html', '31028/Iraq_Cambodia.html', '31091/Cambodia_Iran.html', '32119/Guam_Cambodia.html', '32179/Cambodia_Guam.html', '32698/Cambodia_Malaysia.html', '32721/Indonesia_Cambodia.html', '32764/Cambodia_Laos.html', '32814/Vietnam_Cambodia.html']",2026-04-16T09:36:31+00:00
34,Cambodia,2022,https://national-football-teams.com/country/34/2022/Cambodia.html,1.7m,23.5,9,"['34939/Cambodia_East_Timor.html', '34781/India_Cambodia.html', '34844/Cambodia_Hong_Kong.html', '34902/Afghanistan_Cambodia.html', '35289/Cambodia_Bangladesh.html', '35881/Malaysia_Cambodia.html', '35891/Cambodia_Philippines.html', '35898/Indonesia_Cambodia.html', '35905/Cambodia_Brunei.html']",2026-04-16T09:36:32+00:00
34,Cambodia,2023,https://national-football-teams.com/country/34/2023/Cambodia.html,1.74m,24.4,7,"['35909/Thailand_Cambodia.html', '36967/Cambodia_Bangladesh.html', '37286/Cambodia_Hong_Kong.html', '37446/Cambodia_Macau.html', '37474/Cambodia_Pakistan.html', '37578/Pakistan_Cambodia.html', '37857/Qatar_Cambodia.html']",2026-04-16T09:36:32+00:00
34,Cambodia,2024,https://national-football-teams.com/country/34/2024/Cambodia.html,1.74m,25,12,"['38649/Equatorial_Guinea_Cambodia.html', '38723/Guyana_Cambodia.html', '39062/Cambodia_Mongolia.html', '39134/Mongolia_Cambodia.html', '39347/Sri_Lanka_Cambodia.html', '39496/Cambodia_Sri_Lanka.html', '40228/Cambodia_Taiwan.html', '39680/Hong_Kong_Cambodia.html', '40248/Cambodia_Malaysia.html', '40287/Singapore_Cambodia.html', '40325/Cambodia_East_Timor.html', '40375/Thailand_Cambodia.html']",2026-04-16T09:36:32+00:00
34,Cambodia,2025,https://national-football-teams.com/country/34/2025/Cambodia.html,1.73m,24.6,4,"['41185/Vietnam_Cambodia.html', '41129/Cambodia_Aruba.html', '41588/Cambodia_Tajikistan.html', '42668/Hong_Kong_Cambodia.html']",2026-04-16T09:36:32+00:00
34,Cambodia,2026,https://national-football-teams.com/country/34/2026/Cambodia.html,1.73m,25.6,0,[],2026-04-16T09:36:32+00:00
42,China,1995,https://national-football-teams.com/country/42/1995/China.html,1.8m,22.9,3,"['27348/China_Colombia.html', '27456/China_South_Korea.html', '27482/Japan_China.html']",2026-04-16T09:36:37+00:00
42,China,1996,https://national-football-teams.com/country/42/1996/China.html,1.8m,25,14,"['26844/China_Macau.html', '26845/China_Philippines.html', '26846/Hong_Kong_China.html', '26742/China_England.html', '26711/Netherlands_China.html', '26843/China_New_Zealand.html', '26712/China_Uruguay.html', '6365/China_Paraguay.html', '26826/South_Korea_China.html', '26827/China_South_Korea.html', '16518/China_Uzbekistan.html', '16520/Syria_China.html', '16521/Japan_China.html', '16526/Saudi_Arabia_China.html']",2026-04-16T09:36:37+00:00
42,China,1997,https://national-football-teams.com/country/42/1997/China.html,1.81m,25,26,"['6358/China_Iran.html', '6359/China_Myanmar.html', '25823/China_Usa.html', '25825/China_Usa.html', '25873/China_Singapore.html', '25870/China_Finland.html', '25874/Malaysia_China.html', '25871/China_Zimbabwe.html', '25872/China_Bosnia_Herzegovina.html', '25700/China_South_Korea.html', '25875/Turkmenistan_China.html', '25876/Tajikistan_China.html', '25877/Vietnam_China.html', '25878/China_Turkmenistan.html', '25879/China_Tajikistan.html', '25880/China_Vietnam.html', '25705/South_Korea_China.html', '25881/China_Kazakhstan.html', '25819/China_Iran.html', '25882/Qatar_China.html', '25883/China_Saudi_Arabia.html', '25884/Kuwait_China.html', '25827/Iran_China.html', '25885/China_Qatar.html', '25886/Saudi_Arabia_China.html', '25887/China_Kuwait.html']",2026-04-16T09:36:37+00:00
42,China,1998,https://national-football-teams.com/country/42/1998/China.html,1.82m,24,15,"['25092/China_Uzbekistan.html', '25093/China_South_Korea.html', '25095/China_Lebanon.html', '25096/Cambodia_China.html', '25097/China_Tajikistan.html', '25098/China_Oman.html', '25099/China_Turkmenistan.html', '25100/Thailand_China.html', '25087/South_Korea_China.html', '25088/Japan_China.html', '25089/South_Korea_China.html', '25090/Thailand_China.html', '25094/China_South_Korea.html', '25020/Iran_China.html', '25022/Iran_China.html']",2026-04-16T09:36:37+00:00
42,China,1999,https://national-football-teams.com/country/42/1999/China.html,0m,0,0,[],2026-04-16T09:36:37+00:00
42,China,2000,https://national-football-teams.com/country/42/2000/China.html,1.83m,25.4,19,"['22415/China_Philippines.html', '22416/China_Guam.html', '22417/Vietnam_China.html', '22419/China_Thailand.html', '22412/China_New_Zealand.html', '22220/Japan_China.html', '22413/Yugoslavia_China.html', '22418/Hong_Kong_China.html', '22414/China_Yugoslavia.html', '22294/China_South_Korea.html', '22420/China_Iraq.html', '5297/Saudi_Arabia_China.html', '5419/Jordan_China.html', '16431/South_Korea_China.html', '16454/China_Indonesia.html', '16456/China_Kuwait.html', '16465/China_Qatar.html', '16469/China_Japan.html', '16470/China_South_Korea.html']",2026-04-16T09:36:37+00:00
42,China,2001,https://national-football-teams.com/country/42/2001/China.html,1.83m,25.3,23,"['21304/Egypt_China.html', '21112/Iran_China.html', '21305/Usa_China.html', '21309/China_Qatar.html', '21306/China_Sweden.html', '21310/Thailand_China.html', '21307/Sweden_China.html', '21311/China_Maldives.html', '21312/Maldives_China.html', '21313/Cambodia_China.html', '21314/China_Indonesia.html', '21315/China_Cambodia.html', '21316/Indonesia_China.html', '21317/China_North_Korea.html', '21308/China_Trinidad_Tobago.html', '21318/China_United_Arab_Emirates.html', '21319/Oman_China.html', '21320/Qatar_China.html', '21321/China_Uzbekistan.html', '21322/United_Arab_Emirates_China.html', '21323/China_Oman.html', '21324/China_Qatar.html', '21325/Uzbekistan_China.html']",2026-04-16T09:36:38+00:00
42,China,2002,https://national-football-teams.com/country/42/2002/China.html,1.83m,24,11,"['5732/Bahrain_China.html', '19938/China_Syria.html', '19940/Slovenia_China.html', '19815/South_Korea_China.html', '19937/China_Thailand.html', '19905/China_Uruguay.html', '19909/China_Portugal.html', '12531/China_Costa_Rica.html', '12532/Brazil_China.html', '12535/Turkey_China.html', '19939/Jordan_China.html']",2026-04-16T09:36:38+00:00
42,China,2003,https://national-football-teams.com/country/42/2003/China.html,1.82m,24.5,8,"['18933/Haiti_China.html', '18689/China_Brazil.html', '18932/China_Estonia.html', '18890/China_Chile.html', '18934/Costa_Rica_China.html', '18793/Japan_China.html', '18866/South_Korea_China.html', '18935/China_Hong_Kong.html']",2026-04-16T09:36:43+00:00
42,China,2004,https://national-football-teams.com/country/42/2004/China.html,1.82m,24.8,22,"['18222/China_Myanmar.html', '18223/China_Lebanon.html', '18216/China_North_Macedonia.html', '18217/China_North_Macedonia.html', '18218/China_Finland.html', '18219/China_Finland.html', '113/China_Kuwait.html', '117/Hong_Kong_China.html', '18220/Andorra_China.html', '17993/China_Algeria.html', '18221/China_Hungary.html', '121/China_Malaysia.html', '18224/China_United_Arab_Emirates.html', '16388/China_Bahrain.html', '16391/China_Indonesia.html', '16393/China_Qatar.html', '16414/China_Iraq.html', '16418/China_Iran.html', '16420/China_Japan.html', '122/Malaysia_China.html', '114/Kuwait_China.html', '118/China_Hong_Kong.html']",2026-04-16T09:36:43+00:00
42,China,2005,https://national-football-teams.com/country/42/2005/China.html,1.83m,24.1,9,"['17300/Spain_China.html', '17367/Ireland_China.html', '17368/China_Costa_Rica.html', '17369/China_Costa_Rica.html', '17311/South_Korea_China.html', '17260/Japan_China.html', '17366/China_North_Korea.html', '17275/Germany_China.html', '8376/China_Serbia_Montenegro.html']",2026-04-16T09:36:43+00:00
42,China,2006,https://national-football-teams.com/country/42/2006/China.html,1.82m,24.2,10,"['16922/China_Thailand.html', '14369/China_Honduras.html', '1585/China_Palestine.html', '1588/Iraq_China.html', '14496/Switzerland_China.html', '13905/France_China.html', '1590/China_Singapore.html', '1592/Singapore_China.html', '1593/Palestine_China.html', '1595/China_Iraq.html']",2026-04-16T09:36:43+00:00
42,China,2007,https://national-football-teams.com/country/42/2007/China.html,1.83m,25.5,10,"['13418/China_Kazakhstan.html', '12968/China_Australia.html', '13503/China_Uzbekistan.html', '13467/Thailand_China.html', '12913/Usa_China.html', '1521/Malaysia_China.html', '1524/China_Iran.html', '1526/Uzbekistan_China.html', '2460/China_Myanmar.html', '2461/Myanmar_China.html']",2026-04-16T09:36:43+00:00
42,China,2008,https://national-football-teams.com/country/42/2008/China.html,1.83m,25.5,19,"['12455/United_Arab_Emirates_China.html', '5907/China_Lebanon.html', '12454/China_Syria.html', '2495/Iraq_China.html', '12361/China_South_Korea.html', '12316/China_Japan.html', '12453/China_North_Korea.html', '12388/China_Thailand.html', '2496/China_Australia.html', '12352/Mexico_China.html', '12452/El_Salvador_China.html', '5368/China_Jordan.html', '2499/Qatar_China.html', '2500/China_Qatar.html', '2502/China_Iraq.html', '2504/Australia_China.html', '6176/Oman_China.html', '12451/China_Iran.html', '5371/Jordan_China.html']",2026-04-16T09:36:43+00:00
42,China,2009,https://national-football-teams.com/country/42/2009/China.html,1.83m,24.3,15,"['11957/Iran_China.html', '3203/Syria_China.html', '3205/China_Vietnam.html', '11573/China_Germany.html', '11955/China_Iran.html', '11978/China_Saudi_Arabia.html', '6073/China_Palestine.html', '11997/China_Kyrgyzstan.html', '11866/Singapore_China.html', '11554/Malaysia_China.html', '11935/China_Botswana.html', '11996/Kuwait_China.html', '3207/Lebanon_China.html', '3210/China_Lebanon.html', '6922/China_Jordan.html']",2026-04-16T09:36:44+00:00
42,China,2010,https://national-football-teams.com/country/42/2010/China.html,1.82m,24,16,"['10857/China_Syria.html', '3213/Vietnam_China.html', '10530/Japan_China.html', '10745/China_South_Korea.html', '10856/Hong_Kong_China.html', '10855/Portugal_China.html', '10043/France_China.html', '10854/China_Tajikistan.html', '10853/China_Bahrain.html', '10852/China_Iran.html', '10851/China_Paraguay.html', '10850/China_Syria.html', '10849/China_Uruguay.html', '10848/China_Latvia.html', '10847/China_Estonia.html', '10846/China_North_Macedonia.html']",2026-04-16T09:36:44+00:00
42,China,2011,https://national-football-teams.com/country/42/2011/China.html,1.81m,24.5,18,"['10079/Iraq_China.html', '10078/Kuwait_China.html', '10077/China_Qatar.html', '10076/China_Uzbekistan.html', '10075/China_New_Zealand.html', '10074/Costa_Rica_China.html', '10073/China_Honduras.html', '10072/China_Uzbekistan.html', '10071/China_North_Korea.html', '3933/China_Laos.html', '3949/Laos_China.html', '9970/China_Jamaica.html', '3963/China_Singapore.html', '3965/Jordan_China.html', '7565/China_United_Arab_Emirates.html', '3967/China_Iraq.html', '3968/Iraq_China.html', '3970/Singapore_China.html']",2026-04-16T09:36:47+00:00
42,China,2012,https://national-football-teams.com/country/42/2012/China.html,1.82m,24.8,8,"['8901/China_Kuwait.html', '3972/China_Jordan.html', '8900/Spain_China.html', '8899/China_Vietnam.html', '8898/China_Ghana.html', '8897/Sweden_China.html', '8369/Brazil_China.html', '8896/China_New_Zealand.html']",2026-04-16T09:36:47+00:00
42,China,2013,https://national-football-teams.com/country/42/2013/China.html,1.82m,25.6,14,"['7839/Oman_China.html', '4575/Saudi_Arabia_China.html', '4577/China_Iraq.html', '8043/China_Uzbekistan.html', '8128/China_Netherlands.html', '8138/China_Thailand.html', '8471/Japan_China.html', '8472/South_Korea_China.html', '8514/Australia_China.html', '8735/China_Singapore.html', '8836/China_Malaysia.html', '8995/Indonesia_China.html', '9328/China_Indonesia.html', '9380/China_Saudi_Arabia.html']",2026-04-16T09:36:48+00:00
42,China,2014,https://national-football-teams.com/country/42/2014/China.html,1.82m,25.2,13,"['10005/Iraq_China.html', '10717/China_North_Macedonia.html', '10719/China_North_Macedonia.html', '10721/China_Mali.html', '11157/China_Kuwait.html', '11208/China_Jordan.html', '11482/China_Thailand.html', '11445/China_Paraguay.html', '11709/China_New_Zealand.html', '11751/China_Honduras.html', '12083/China_Kyrgyzstan.html', '12084/China_Kyrgyzstan.html', '12089/China_Palestine.html']",2026-04-16T09:36:48+00:00
42,China,2015,https://national-football-teams.com/country/42/2015/China.html,1.81m,25.9,16,"['12172/China_Oman.html', '12180/Saudi_Arabia_China.html', '12226/China_Uzbekistan.html', '12239/China_North_Korea.html', '12256/Australia_China.html', '12819/China_Haiti.html', '12862/China_Tunisia.html', '13287/Bhutan_China.html', '13440/China_South_Korea.html', '13495/China_North_Korea.html', '13505/China_Japan.html', '13667/China_Hong_Kong.html', '13779/Maldives_China.html', '13971/Qatar_China.html', '14145/China_Bhutan.html', '14217/Hong_Kong_China.html']",2026-04-16T09:36:48+00:00
42,China,2016,https://national-football-teams.com/country/42/2016/China.html,1.82m,27.5,9,"['14868/China_Maldives.html', '14940/China_Qatar.html', '15431/China_Trinidad_Tobago.html', '15461/China_Kazakhstan.html', '15716/South_Korea_China.html', '15764/China_Iran.html', '15828/China_Syria.html', '15914/Uzbekistan_China.html', '16049/China_Qatar.html']",2026-04-16T09:36:48+00:00
42,China,2017,https://national-football-teams.com/country/42/2017/China.html,1.81m,26.7,13,"['16267/China_Iceland.html', '16273/China_Croatia.html', '17022/China_South_Korea.html', '17102/Iran_China.html', '17628/China_Philippines.html', '17702/Syria_China.html', '18046/China_Uzbekistan.html', '18126/Qatar_China.html', '18469/China_Serbia.html', '18515/China_Colombia.html', '18748/South_Korea_China.html', '18751/Japan_China.html', '18752/China_North_Korea.html']",2026-04-16T09:36:48+00:00
42,China,2018,https://national-football-teams.com/country/42/2018/China.html,1.81m,27.6,11,"['19463/China_Wales.html', '19552/China_Czechia.html', '20158/China_Myanmar.html', '20189/Thailand_China.html', '20551/Qatar_China.html', '20646/Bahrain_China.html', '20844/China_India.html', '20911/China_Syria.html', '21275/China_Palestine.html', '21678/Iraq_China.html', '21710/China_Jordan.html']",2026-04-16T09:36:48+00:00
42,China,2019,https://national-football-teams.com/country/42/2019/China.html,1.82m,27.2,17,"['21789/China_Kyrgyzstan.html', '21855/Philippines_China.html', '21901/South_Korea_China.html', '21991/Thailand_China.html', '22074/China_Iran.html', '22544/China_Thailand.html', '22634/China_Uzbekistan.html', '23197/China_Philippines.html', '23270/China_Tajikistan.html', '23839/China_Myanmar.html', '23965/Maldives_China.html', '24153/China_Guam.html', '24271/Philippines_China.html', '24370/Syria_China.html', '24762/China_Japan.html', '24765/South_Korea_China.html', '24811/Hong_Kong_China.html']",2026-04-16T09:36:51+00:00
42,China,2020,https://national-football-teams.com/country/42/2020/China.html,0m,0,0,[],2026-04-16T09:36:51+00:00
42,China,2021,https://national-football-teams.com/country/42/2021/China.html,1.8m,29,10,"['30930/China_Guam.html', '31036/China_Philippines.html', '31099/China_Maldives.html', '31125/China_Syria.html', '31713/Australia_China.html', '31807/China_Japan.html', '32068/China_Vietnam.html', '32181/Saudi_Arabia_China.html', '32463/China_Oman.html', '32567/China_Australia.html']",2026-04-16T09:37:11+00:00
42,China,2022,https://national-football-teams.com/country/42/2022/China.html,1.8m,26.4,7,"['33189/Japan_China.html', '33236/Vietnam_China.html', '34108/China_Saudi_Arabia.html', '34211/Oman_China.html', '34968/China_South_Korea.html', '34970/Japan_China.html', '35030/China_Hong_Kong.html']",2026-04-16T09:37:11+00:00
42,China,2023,https://national-football-teams.com/country/42/2023/China.html,1.82m,28,11,"['36466/New_Zealand_China.html', '36547/New_Zealand_China.html', '36917/China_Myanmar.html', '37013/China_Palestine.html', '37340/China_Malaysia.html', '37410/China_Syria.html', '37458/China_Vietnam.html', '37548/China_Uzbekistan.html', '37656/Thailand_China.html', '37807/China_South_Korea.html', '37855/China_Oman.html']",2026-04-16T09:37:12+00:00
42,China,2024,https://national-football-teams.com/country/42/2024/China.html,1.81m,28.2,14,"['37859/China_Hong_Kong.html', '37981/China_Tajikistan.html', '38087/Lebanon_China.html', '38149/Qatar_China.html', '38609/Singapore_China.html', '38762/China_Singapore.html', '39036/China_Thailand.html', '39147/South_Korea_China.html', '39355/Japan_China.html', '39504/China_Saudi_Arabia.html', '39560/Australia_China.html', '39691/China_Indonesia.html', '40060/Bahrain_China.html', '40197/China_Japan.html']",2026-04-16T09:37:12+00:00
42,China,2025,https://national-football-teams.com/country/42/2025/China.html,1.82m,26.2,8,"['40989/China_Kuwait.html', '41023/Saudi_Arabia_China.html', '41151/China_Australia.html', '41599/Indonesia_China.html', '41712/China_Bahrain.html', '41805/South_Korea_China.html', '41808/Japan_China.html', '41809/China_Hong_Kong.html']",2026-04-16T09:37:12+00:00
42,China,2026,https://national-football-teams.com/country/42/2026/China.html,1.81m,25.5,2,"['44247/China_Curacao.html', '44311/Cameroon_China.html']",2026-04-16T09:37:12+00:00
76,Guam,1995,https://national-football-teams.com/country/76/1995/Guam.html,0m,0,3,"['27697/Fiji_Guam.html', '27928/Papua_New_Guinea_Guam.html', '27929/Vanuatu_Guam.html']",2026-04-16T09:37:46+00:00
76,Guam,1996,https://national-football-teams.com/country/76/1996/Guam.html,0m,0,3,"['26823/South_Korea_Guam.html', '27120/Vietnam_Guam.html', '27233/Guam_Taiwan.html']",2026-04-16T09:37:46+00:00
76,Guam,1997,https://national-football-teams.com/country/76/1997/Guam.html,0m,0,0,[],2026-04-16T09:37:46+00:00
76,Guam,1998,https://national-football-teams.com/country/76/1998/Guam.html,0m,0,1,['39853/Palau_Guam.html'],2026-04-16T09:37:46+00:00
76,Guam,1999,https://national-football-teams.com/country/76/1999/Guam.html,0m,0,3,"['24955/Guam_Federated_States_Of_Micronesia.html', '24956/Guam_Federated_States_Of_Micronesia.html', '24957/Guam_Federated_States_Of_Micronesia.html']",2026-04-16T09:37:46+00:00
76,Guam,2000,https://national-football-teams.com/country/76/2000/Guam.html,0m,24.6,5,"['22416/China_Guam.html', '23071/Vietnam_Guam.html', '23422/Guam_Philippines.html', '22355/Iran_Guam.html', '22917/Tajikistan_Guam.html']",2026-04-16T09:37:46+00:00
76,Guam,2001,https://national-football-teams.com/country/76/2001/Guam.html,0m,0,0,[],2026-04-16T09:37:46+00:00
76,Guam,2002,https://national-football-teams.com/country/76/2002/Guam.html,0m,0,0,[],2026-04-16T09:37:46+00:00
