match_id
100/Taiwan_Iraq.html
10000/Uzbekistan_United_Arab_Emirates.html
10001/Iran_Guinea.html
10002/Oman_Singapore.html
10003/Jordan_Syria.html
10004/Thailand_Lebanon.html
10005/Iraq_China.html
10006/Saudi_Arabia_Indonesia.html
10007/Yemen_Malaysia.html
10008/Qatar_Bahrain.html
10009/Vietnam_Hong_Kong.html
10015/Greece_South_Korea.html
10038/Azerbaijan_Philippines.html
10039/Australia_Ecuador.html
10043/France_China.html
10071/China_North_Korea.html
10072/China_Uzbekistan.html
10073/China_Honduras.html
10074/Costa_Rica_China.html
10075/China_New_Zealand.html
10076/China_Uzbekistan.html
10077/China_Qatar.html
10078/Kuwait_China.html
10079/Iraq_China.html
10090/Taiwan_Hong_Kong.html
10091/Macau_Hong_Kong.html
101/India_Singapore.html
10107/United_Arab_Emirates_Qatar.html
10108/United_Arab_Emirates_Iraq.html
10109/North_Korea_United_Arab_Emirates.html
10110/United_Arab_Emirates_Syria.html
10115/Maldives_Mauritius.html
10121/Kuwait_Saudi_Arabia.html
10122/Jordan_Saudi_Arabia.html
10123/Jordan_Saudi_Arabia.html
10124/Saudi_Arabia_Syria.html
10125/Saudi_Arabia_Angola.html
10132/Maldives_Bangladesh.html
10133/Nepal_Bangladesh.html
10134/Bangladesh_Pakistan.html
10135/Bangladesh_Myanmar.html
10136/Palestine_Bangladesh.html
10145/Kosovo_Saudi_Arabia.html
10152/Afghanistan_Nepal.html
10153/Nepal_Pakistan.html
10154/Maldives_Nepal.html
10155/Nepal_Sri_Lanka.html
10156/Nepal_North_Korea.html
10157/Nepal_Afghanistan.html
10158/Nepal_Bhutan.html
10159/Nepal_Bhutan.html
10183/Pakistan_Maldives.html
10184/Taiwan_Pakistan.html
10185/Turkmenistan_Pakistan.html
10186/Pakistan_Palestine.html
10187/Pakistan_Palestine.html
10195/Lebanon_Syria.html
10196/Lebanon_Oman.html
102/Singapore_India.html
10205/Qatar_Iraq.html
10206/Qatar_Bahrain.html
10207/Qatar_Kuwait.html
10208/Qatar_Uzbekistan.html
10215/Indonesia_Andorra.html
10216/Cuba_Indonesia.html
10217/Yemen_Nepal.html
10218/Aruba_Guam.html
10220/Jordan_Iraq.html
10221/Jordan_Yemen.html
10222/Syria_Jordan.html
